�)�b�r������R�310, 0.90, 0.000000
311, 0.90, 0.000000
312, 0.90, 0.000000
313, 0.90, 0.000000
314, 0.90, 0.000000
315, 0.90, 0.000000
316, 0.90, 0.000000
317, 0.90, 0.000000
318, 0.90, 0.000000
319, 0.90, 0.000000
320, 0.90, 0.000000
321, 0.90, 0.000000
322, 0.90, 0.000000
323, 0.90, 0.000000
324, 0.90, 0.000000
325, 0.90, 0.000000
326, 0.90, 0.000000
327, 0.90, 0.000000
328, 0.90, 0.000000
329, 0.90, 0.000000
330, 0.90, 0.000000
331, 0.90, 0.000000
332, 0.90, 0.000000
333, 0.90, 0.000000
334, 0.90, 0.000000
335, 0.90, 0.000000
336, 0.90, 0.000000
337, 0.90, 0.000000
338, 0.90, 0.000000
339, 0.90, 0.000000
340, 0.90, 0.000000
341, 0.90, 0.000000
342, 0.90, 0.000000
343, 0.90, 0.000000
344, 0.90, 0.000000
345, 0.90, 0.000000
346, 0.90, 0.000000
347, 0.90, 0.000000
348, 0.90, 0.000000
349, 0.90, 0.000000
350, 0.90, 0.000000
351, 0.90, 0.000000
352, 0.90, 0.000000
353, 0.90, 0.000000
354, 0.90, 0.000000
355, 0.90, 0.000000
356, 0.90, 0.000000
357, 0.90, 0.000000
358, 0.90, 0.000000
359, 0.90, 0.000000
360, 0.90, 0.000000
361, 0.90, 0.000000
362, 0.90, 0.000000
363, 0.90, 0.000000
364, 0.90, 0.000000
365, 0.90, 0.000000
366, 0.90, 0.000000
367, 0.90, 0.000000
368, 0.90, 0.000000
369, 0.90, 0.000000
370, 0.90, 0.000000
371, 0.90, 0.000000
372, 0.90, 0.000000
373, 0.90, 0.000000
374, 0.90, 0.000000
375, 0.90, 0.000000
376, 0.90, 0.000000
377, 0.90, 0.000000
378, 0.90, 0.000000
379, 0.90, 0.000000
380, 0.90, 0.000000
381, 0.90, 0.000000
382, 0.90, 0.000000
383, 0.90, 0.000000
384, 0.90, 0.000000
385, 0.90, 0.000000
386, 0.90, 0.000000
387, 0.90, 0.000000
388, 0.90, 0.000000
389, 0.90, 0.000000
390, 0.90, 0.000000
391, 0.90, 0.000000
392, 0.90, 0.000000
393, 0.90, 0.000000
394, 0.90, 0.000000
395, 0.90, 0.000000
396, 0.90, 0.000000
397, 0.90, 0.000000
398, 0.90, 0.000000
399, 0.90, 0.000000
400, 0.90, 0.000000
401, 0.50, 0.000000
402, 0.50, 0.000000
403, 0.50, 0.000000
404, 0.50, 0.000000
405, 0.50, 0.000000
406, 0.50, 0.000000
407, 0.50, 0.000000
408, 0.50, 0.000000
409, 0.50, 0.000000
410, 0.50, 0.000000
411, 0.50, 0.000000
412, 0.50, 0.000000
413, 0.50, 0.000000
414, 0.50, 0.000000
415, 0.50, 0.000000
416, 0.50, 0.000000
417, 0.50, 0.000000
418, 0.50, 0.000000
419, 0.50, 0.000000
420, 0.50, 0.000000
421, 0.50, 0.000000
422, 0.50, 0.000000
423, 0.50, 0.000000
424, 0.50, 0.000000
425, 0.50, 0.000000
426, 0.50, 0.000000
427, 0.50, 0.000000
428, 0.50, 0.000000
429, 0.50, 0.000000
430, 0.50, 0.000000
431, 0.50, 0.000000
432, 0.50, 0.000000
433, 0.50, 0.000000
434, 0.50, 0.000000
435, 0.50, 0.000000
436, 0.50, 0.000000
437, 0.50, 0.000000
438, 0.50, 0.000000
439, 0.50, 0.000000
440, 0.50, 0.000000
441, 0.50, 0.000000
442, 0.50, 0.000000
443, 0.50, 0.000000
444, 0.50, 0.000000
445, 0.50, 0.000000
446, 0.50, 0.000000
447, 0.50, 0.000000
448, 0.50, 0.000000
449, 0.50, 0.000000
450, 0.50, 0.000000
451, 0.50, 0.000000
452, 0.50, 0.000000
453, 0.50, 0.000000
454, 0.50, 0.000000
455, 0.50, 0.000000
456, 0.50, 0.000000
457, 0.50, 0.000000
458, 0.50, 0.000000
459, 0.50, 0.000000
460, 0.50, 0.000000
461, 0.50, 0.000000
462, 0.50, 0.000000
463, 0.50, 0.000000
464, 0.50, 0.000000
465, 0.50, 0.000000
466, 0.50, 0.000000
467, 0.50, 0.000000
468, 0.50, 0.000000
469, 0.50, 0.000000
470, 0.50, 0.000000
471, 0.50, 0.000000
472, 0.50, 0.000000
473, 0.50, 0.000000
474, 0.50, 0.000000
475, 0.50, 0.000000
476, 0.50, 0.000000
477, 0.50, 0.000000
478, 0.50, 0.000000
479, 0.50, 0.000000
480, 0.50, 0.000000
481, 0.50, 0.000000
482, 0.50, 0.000000
483, 0.50, 0.000000
484, 0.50, 0.000000
485, 0.50, 0.000000
486, 0.50, 0.000000
487, 0.50, 0.000000
488, 0.50, 0.000000
489, 0.50, 0.000000
490, 0.50, 0.000000
491, 0.50, 0.000000
492, 0.50, 0.000000
493, 0.50, 0.000000
494, 0.50, 0.000000
495, 0.50, 0.000000
496, 0.50, 0.000000
497, 0.50, 0.000000
498, 0.50, 0.000000
499, 0.50, 0.000000
500, 0.50, 0.000000
501, 0.90, 0.000000
502, 0.90, 0.000000
503, 0.90, 0.000000
504, 0.90, 0.000000
505, 0.90, 0.000000
506, 0.90, 0.000000
507, 0.90, 0.000000
508, 0.90, 0.000000
509, 0.90, 0.000000
510, 0.90, 0.000000
511, 0.90, 0.000000
512, 0.90, 0.000000
513, 0.90, 0.000000
514, 0.90, 0.000000
515, 0.90, 0.000000
516, 0.90, 0.000000
517, 0.90, 0.000000
518, 0.90, 0.000000
519, 0.90, 0.000000
520, 0.90, 0.000000
521, 0.90, 0.000000
522, 0.90, 0.000000
523, 0.90, 0.000000
524, 0.90, 0.000000
525, 0.90, 0.000000
526, 0.90, 0.000000
527, 0.90, 0.000000
528, 0.90, 0.000000
529, 0.90, 0.000000
530, 0.90, 0.000000
531, 0.90, 0.000000
532, 0.90, 0.000000
533, 0.90, 0.000000
534, 0.90, 0.000000
535, 0.90, 0.000000
536, 0.90, 0.000000
537, 0.90, 0.000000
538, 0.90, 0.000000
539, 0.90, 0.000000
540, 0.90, 0.000000
541, 0.90, 0.000000
542, 0.90, 0.000000
543, 0.90, 0.000000
544, 0.90, 0.000000
545, 0.90, 0.000000
546, 0.90, 0.000000
547, 0.90, 0.000000
548, 0.90, 0.000000
549, 0.90, 0.000000
550, 0.90, 0.000000
551, 0.90, 0.000000
552, 0.90, 0.000000
553, 0.90, 0.000000
554, 0.90, 0.000000
555, 0.90, 0.000000
556, 0.90, 0.000000
557, 0.90, 0.000000
558, 0.90, 0.000000
559, 0.90, 0.000000
560, 0.90, 0.000000
561, 0.90, 0.000000
562, 0.90, 0.000000
563, 0.90, 0.000000
564, 0.90, 0.000000
565, 0.90, 0.000000
566, 0.90, 0.000000
567, 0.90, 0.000000
568, 0.90, 0.000000
569, 0.90, 0.000000
570, 0.90, 0.000000
571, 0.90, 0.000000
572, 0.90, 0.000000
573, 0.90, 0.000000
574, 0.90, 0.000000
575, 0.90, 0.000000
576, 0.90, 0.000000
577, 0.90, 0.000000
578, 0.90, 0.000000
579, 0.90, 0.000000
580, 0.90, 0.000000
581, 0.90, 0.000000
582, 0.90, 0.000000
583, 0.90, 0.000000
584, 0.90, 0.000000
585, 0.90, 0.000000
586, 0.90, 0.000000
587, 0.90, 0.000000
588, 0.90, 0.000000
589, 0.90, 0.000000
590, 0.90, 0.000000
591, 0.90, 0.000000
592, 0.90, 0.000000
593, 0.90, 0.000000
594, 0.90, 0.000000
595, 0.90, 0.000000
596, 0.90, 0.000000
597, 0.90, 0.000000
598, 0.90, 0.000000
599, 0.90, 0.000000
600, 0.90, 0.000000
601, 0.50, 0.000000
602, 0.50, 0.000000
603, 0.50, 0.000000
604, 0.50, 0.000000
605, 0.50, 0.000000
606, 0.50, 0.000000
607, 0.50, 0.000000
608, 0.50, 0.000000
609, 0.50, 0.000000
610, 0.50, 0.000000
611, 0.50, 0.000000
612, 0.50, 0.000000
613, 0.50, 0.000000
614, 0.50, 0.000000
615, 0.50, 0.000000
616, 0.50, 0.000000
617, 0.50, 0.000000
618, 0.50, 0.000000
619, 0.50, 0.000000
620, 0.50, 0.000000
621, 0.50, 0.000000
622, 0.50, 0.000000
623, 0.50, 0.000000
624, 0.50, 0.000000
625, 0.50, 0.000000
626, 0.50, 0.000000
627, 0.50, 0.000000
628, 0.50, 0.000000
629, 0.50, 0.000000
630, 0.50, 0.000000
631, 0.50, 0.000000
632, 0.50, 0.000000
633, 0.50, 0.000000
634, 0.50, 0.000000
635, 0.50, 0.000000
636, 0.50, 0.000000
637, 0.50, 0.000000
638, 0.50, 0.000000
639, 0.50, 0.000000
640, 0.50, 0.000000
641, 0.50, 0.000000
642, 0.50, 0.000000
643, 0.50, 0.000000
644, 0.50, 0.000000
645, 0.50, 0.000000
646, 0.50, 0.000000
647, 0.50, 0.000000
648, 0.50, 0.000000
649, 0.50, 0.000000
650, 0.50, 0.000000
651, 0.50, 0.000000
652, 0.50, 0.000000
653, 0.50, 0.000000
654, 0.50, 0.000000
655, 0.50, 0.000000
656, 0.50, 0.000000
657, 0.50, 0.000000
658, 0.50, 0.000000
659, 0.50, 0.000000
660, 0.50, 0.000000
661, 0.50, 0.000000
662, 0.50, 0.000000
663, 0.50, 0.000000
664, 0.50, 0.000000
665, 0.50, 0.000000
666, 0.50, 0.000000
667, 0.50, 0.000000
668, 0.50, 0.000000
669, 0.50, 0.000000
670, 0.50, 0.000000
671, 0.50, 0.000000
672, 0.50, 0.000000
673, 0.50, 0.000000
674, 0.50, 0.000000
675, 0.50, 0.000000
676, 0.50, 0.000000
677, 0.50, 0.000000
678, 0.50, 0.000000
679, 0.50, 0.000000
680, 0.50, 0.000000
681, 0.50, 0.000000
682, 0.50, 0.000000
683, 0.50, 0.000000
684, 0.50, 0.000000
685, 0.50, 0.000000
686, 0.50, 0.000000
687, 0.50, 0.000000
688, 0.50, 0.000000
689, 0.50, 0.000000
690, 0.50, 0.000000
691, 0.50, 0.000000
692, 0.50, 0.000000
693, 0.50, 0.000000
694, 0.50, 0.000000
695, 0.50, 0.000000
696, 0.50, 0.000000
697, 0.50, 0.000000
698, 0.50, 0.000000
699, 0.50, 0.000000
700, 0.50, 0.000000
701, 0.90, 0.000000
702, 0.90, 0.000000
703, 0.90, 0.000000
704, 0.90, 0.000000
705, 0.90, 0.000000
706, 0.90, 0.000000
707, 0.90, 0.000000
708, 0.90, 0.000000
709, 0.90, 0.000000
710, 0.90, 0.000000
711, 0.90, 0.000000
712, 0.90, 0.000000
713, 0.90, 0.000000
714, 0.90, 0.000000
715, 0.90, 0.000000
716, 0.90, 0.000000
717, 0.90, 0.000000
718, 0.90, 0.000000
719, 0.90, 0.000000
720, 0.90, 0.000000
721, 0.90, 0.000000
722, 0.90, 0.000000
723, 0.90, 0.000000
724, 0.90, 0.000000
725, 0.90, 0.000000
726, 0.90, 0.000000
727, 0.90, 0.000000
728, 0.90, 0.000000
729, 0.90, 0.000000
730, 0.90, 0.000000
731, 0.90, 0.000000
732, 0.90, 0.000000
733, 0.90, 0.000000
734, 0.90, 0.000000
735, 0.90, 0.000000
736, 0.90, 0.000000
737, 0.90, 0.000000
738, 0.90, 0.000000
739, 0.90, 0.000000
740, 0.90, 0.000000
741, 0.90, 0.000000
742, 0.90, 0.000000
743, 0.90, 0.000000
744, 0.90, 0.000000
745, 0.90, 0.000000
746, 0.90, 0.000000
747, 0.90, 0.000000
748, 0.90, 0.000000
749, 0.90, 0.000000
750, 0.90, 0.000000
751, 0.90, 0.000000
752, 0.90, 0.000000
753, 0.90, 0.000000
754, 0.90, 0.000000
755, 0.90, 0.000000
756, 0.90, 0.000000
757, 0.90, 0.000000
758, 0.90, 0.000000
759, 0.90, 0.000000
760, 0.90, 0.000000
761, 0.90, 0.000000
762, 0.90, 0.000000
763, 0.90, 0.000000
764, 0.90, 0.000000
765, 0.90, 0.000000
766, 0.90, 0.000000
767, 0.90, 0.000000
768, 0.90, 0.000000
769, 0.90, 0.000000
770, 0.90, 0.000000
771, 0.90, 0.000000
772, 0.90, 0.000000
773, 0.90, 0.000000
774, 0.90, 0.000000
775, 0.90, 0.000000
776, 0.90, 0.000000
777, 0.90, 0.000000
778, 0.90, 0.000000
779, 0.90, 0.000000
780, 0.90, 0.000000
781, 0.90, 0.000000
782, 0.90, 0.000000
783, 0.90, 0.000000
784, 0.90, 0.000000
785, 0.90, 0.000000
786, 0.90, 0.000000
787, 0.90, 0.000000
788, 0.90, 0.000000
789, 0.90, 0.000000
790, 0.90, 0.000000
791, 0.90, 0.000000
792, 0.90, 0.000000
793, 0.90, 0.000000
794, 0.90, 0.000000
795, 0.90, 0.000000
796, 0.90, 0.000000
797, 0.90, 0.000000
798, 0.90, 0.000000
799, 0.90, 0.000000
800, 0.90, 0.000000
801, 0.50, 0.000000
802, 0.50, 0.000000
803, 0.50, 0.000000
804, 0.50, 0.000000
805, 0.50, 0.000000
806, 0.50, 0.000000
807, 0.50, 0.000000
808, 0.50, 0.000000
809, 0.50, 0.000000
810, 0.50, 0.000000
811, 0.50, 0.000000
812, 0.50, 0.000000
813, 0.50, 0.000000
814, 0.50, 0.000000
815, 0.50, 0.000000
816, 0.50, 0.000000
817, 0.50, 0.000000
818, 0.50, 0.000000
819, 0.50, 0.000000
820, 0.50, 0.000000
821, 0.50, 0.000000
822, 0.50, 0.000000
823, 0.50, 0.000000
824, 0.50, 0.000000
825, 0.50, 0.000000
826, 0.50, 0.000000
827, 0.50, 0.000000
828, 0.50, 0.000000
829, 0.50, 0.000000
830, 0.50, 0.000000
831, 0.50, 0.000000
832, 0.50, 0.000000
833, 0.50, 0.000000
834, 0.50, 0.000000
835, 0.50, 0.000000
836, 0.50, 0.000000
837, 0.50, 0.000000
838, 0.50, 0.000000
839, 0.50, 0.000000
840, 0.50, 0.000000
841, 0.50, 0.000000
842, 0.50, 0.000000
843, 0.50, 0.000000
844, 0.50, 0.000000
845, 0.50, 0.000000
846, 0.50, 0.000000
847, 0.50, 0.000000
